feed.count,offset.min.cent,age,sex.m,dominant,groupsize,focal.id,group.id,season.id,focal.by.season
5,-0.26448821,48,1,0,13.87,958,36,1999_2000,958_1999_2000
11,-0.26448821,19,0,0,13.87,1469,36,1999_2000,1469_1999_2000
13,-0.391670856,16,0,0,13.87,1471,36,1999_2000,1471_1999_2000
19,-0.26448821,16,0,0,13.87,1472,36,1999_2000,1472_1999_2000
13,-0.26448821,8,0,0,13.87,1473,36,1999_2000,1473_1999_2000
25,-0.26448821,8,0,0,13.87,1474,36,1999_2000,1474_1999_2000
21,-0.314802775,6,0,0,13.87,1476,36,1999_2000,1476_1999_2000
24,-0.30303394,16,1,0,13.87,1525,36,1999_2000,1525_1999_2000
19,-0.26448821,8,1,0,13.87,1527,36,1999_2000,1527_1999_2000
34,-0.314802775,6,1,0,13.87,1528,36,1999_2000,1528_1999_2000
13,-0.408392678,6,1,0,13.87,1529,36,1999_2000,1529_1999_2000
2,-1.805021416,55,1,1,17.72,957,36,2000_2001,957_2000_2001
0,-3.043208413,55,1,0,17.72,958,36,2000_2001,958_2000_2001
0,-0.53952032,25,0,1,17.72,1469,36,2000_2001,1469_2000_2001
8,-0.53952032,22,0,0,17.72,1471,36,2000_2001,1471_2000_2001
2,-0.684885769,22,0,0,17.72,1472,36,2000_2001,1472_2000_2001
5,-0.53952032,14,0,0,17.72,1473,36,2000_2001,1473_2000_2001
12,-0.53952032,14,0,0,17.72,1474,36,2000_2001,1474_2000_2001
9,-0.53952032,12,0,0,17.72,1476,36,2000_2001,1476_2000_2001
15,-0.53952032,9,0,0,17.72,1478,36,2000_2001,1478_2000_2001
39,-0.53952032,6,0,0,17.72,1480,36,2000_2001,1480_2000_2001
3,-0.558071308,22,1,0,17.72,1525,36,2000_2001,1525_2000_2001
14,-0.558071308,14,1,0,17.72,1527,36,2000_2001,1527_2000_2001
16,-0.558071308,12,1,0,17.72,1528,36,2000_2001,1528_2000_2001
7,-0.558071308,12,1,0,17.72,1529,36,2000_2001,1529_2000_2001
8,-0.53952032,9,1,0,17.72,1530,36,2000_2001,1530_2000_2001
9,-0.53952032,9,1,0,17.72,1531,36,2000_2001,1531_2000_2001
6,-0.53952032,9,1,0,17.72,1532,36,2000_2001,1532_2000_2001
3,-0.53952032,6,1,0,17.72,1533,36,2000_2001,1533_2000_2001
5,-0.53952032,6,1,0,17.72,1534,36,2000_2001,1534_2000_2001
69,0.7100642,24,0,0,5.94,39,36,1998_1999,39_1998_1999
23,0.676142111,24,0,1,5.94,40,36,1998_1999,40_1998_1999
44,0.676142111,21,0,0,5.94,43,36,1998_1999,43_1998_1999
35,0.7100642,33,1,1,5.94,957,36,1998_1999,957_1998_1999
36,0.630033772,33,1,0,5.94,958,36,1998_1999,958_1998_1999
20,0.039992179,34,0,1,6.86,44,33,1999_2000,44_1999_2000
17,0.039992179,34,0,0,6.86,45,33,1999_2000,45_1999_2000
8,0.039992179,26,0,0,6.86,46,33,1999_2000,46_1999_2000
0,0.039992179,12,0,0,6.86,57,33,1999_2000,57_1999_2000
2,0.039992179,8,0,0,6.86,59,33,1999_2000,59_1999_2000
10,0.039992179,22,1,1,6.86,723,33,1999_2000,723_1999_2000
11,0.606618173,38,0,1,8.11,44,33,1999_2000,44_1999_2000
81,0.512916216,38,0,0,8.11,45,33,1999_2000,45_1999_2000
15,0.316053883,15,0,0,8.11,57,33,1999_2000,57_1999_2000
48,0.316053883,12,0,0,8.11,59,33,1999_2000,59_1999_2000
100,0.606618173,8,0,0,8.11,60,33,1999_2000,60_1999_2000
68,0.606618173,8,1,0,8.11,117,33,1999_2000,117_1999_2000
17,0.606618173,25,1,1,8.11,723,33,1999_2000,723_1999_2000
11,0.088964061,41,0,1,8.74,44,33,2000_2001,44_2000_2001
13,-0.45454119,41,0,0,8.74,45,33,2000_2001,45_2000_2001
6,-0.555273305,18,0,0,8.74,57,33,2000_2001,57_2000_2001
23,-0.298353335,11,0,0,8.74,60,33,2000_2001,60_2000_2001
29,0.088964061,11,1,0,8.74,117,33,2000_2001,117_2000_2001
16,0.088964061,28,1,1,8.74,723,33,2000_2001,723_2000_2001
15,-0.298353335,8,0,0,8.74,1279,33,2000_2001,1279_2000_2001
11,0.088964061,8,1,0,8.74,1289,33,2000_2001,1289_2000_2001
61,0.088964061,7,1,0,8.74,1291,33,2000_2001,1291_2000_2001
54,0.088964061,7,1,0,8.74,1292,33,2000_2001,1292_2000_2001
13,-1.400021984,43,0,1,7.88,44,33,2000_2001,44_2000_2001
10,-1.524560382,14,1,0,7.88,117,33,2000_2001,117_2000_2001
12,-1.400021984,30,1,1,7.88,723,33,2000_2001,723_2000_2001
8,-1.400021984,6,0,0,7.88,1281,33,2000_2001,1281_2000_2001
7,-1.400021984,11,1,0,7.88,1289,33,2000_2001,1289_2000_2001
13,-1.400021984,9,1,0,7.88,1291,33,2000_2001,1291_2000_2001
17,-1.400021984,9,1,0,7.88,1292,33,2000_2001,1292_2000_2001
4,-1.400021984,6,1,0,7.88,1293,33,2000_2001,1293_2000_2001
38,-0.798401018,48,0,1,11.96,44,33,2000_2001,44_2000_2001
18,-0.798401018,18,1,1,11.96,117,33,2000_2001,117_2000_2001
20,-1.012330451,35,1,1,11.96,723,33,2000_2001,723_2000_2001
19,-1.012330451,10,0,0,11.96,1281,33,2000_2001,1281_2000_2001
14,-0.798401018,7,0,0,11.96,1282,33,2000_2001,1282_2000_2001
7,-1.012330451,7,0,0,11.96,1283,33,2000_2001,1283_2000_2001
15,-0.968155633,15,1,0,11.96,1289,33,2000_2001,1289_2000_2001
19,-0.798401018,13,1,0,11.96,1291,33,2000_2001,1291_2000_2001
18,-0.798401018,13,1,0,11.96,1292,33,2000_2001,1292_2000_2001
11,-0.798401018,10,1,0,11.96,1293,33,2000_2001,1293_2000_2001
13,-0.798401018,7,1,0,11.96,1294,33,2000_2001,1294_2000_2001
8,-0.220298878,54,0,1,12.9,44,33,2001_2002,44_2001_2002
0,-0.251615338,24,1,0,12.9,117,33,2001_2002,117_2001_2002
48,-0.220298878,14,0,0,12.9,1282,33,2001_2002,1282_2001_2002
56,-0.220298878,11,0,0,12.9,1285,33,2001_2002,1285_2001_2002
9,-0.220298878,20,1,0,12.9,1291,33,2001_2002,1291_2001_2002
1,-0.220298878,20,1,1,12.9,1292,33,2001_2002,1292_2001_2002
12,-0.220298878,16,1,0,12.9,1293,33,2001_2002,1293_2001_2002
52,-0.27287976,14,1,0,12.9,1294,33,2001_2002,1294_2001_2002
47,-0.27287976,11,1,0,12.9,1295,33,2001_2002,1295_2001_2002
32,-0.220298878,11,1,0,12.9,1296,33,2001_2002,1296_2001_2002
54,-0.220298878,11,1,0,12.9,1297,33,2001_2002,1297_2001_2002
30,-0.220298878,7,1,0,12.9,1300,33,2001_2002,1300_2001_2002
27,-0.220298878,7,1,0,12.9,1301,33,2001_2002,1301_2001_2002
24,-0.390839865,57,0,1,10.54,44,33,2001_2002,44_2001_2002
25,-0.390839865,16,0,0,10.54,1282,33,2001_2002,1282_2001_2002
35,-0.390839865,14,0,0,10.54,1285,33,2001_2002,1285_2001_2002
17,-0.390839865,22,1,0,10.54,1291,33,2001_2002,1291_2001_2002
18,-0.390839865,22,1,1,10.54,1292,33,2001_2002,1292_2001_2002
16,-0.884864804,16,1,0,10.54,1294,33,2001_2002,1294_2001_2002
17,-1.166453389,14,1,0,10.54,1295,33,2001_2002,1295_2001_2002
15,-0.455409964,14,1,0,10.54,1296,33,2001_2002,1296_2001_2002
19,-0.390839865,14,1,0,10.54,1297,33,2001_2002,1297_2001_2002
26,-0.390839865,10,1,0,10.54,1300,33,2001_2002,1300_2001_2002
27,-0.390839865,10,1,0,10.54,1301,33,2001_2002,1301_2001_2002
7,0.061964321,33,0,1,5.76,44,33,1999_2000,44_1999_2000
12,-0.528503913,33,0,1,5.76,45,33,1999_2000,45_1999_2000
2,0.061964321,25,0,0,5.76,46,33,1999_2000,46_1999_2000
9,0.061964321,11,0,0,5.76,57,33,1999_2000,57_1999_2000
2,-0.033189692,7,0,0,5.76,59,33,1999_2000,59_1999_2000
13,0.061964321,20,1,1,5.76,723,33,1999_2000,723_1999_2000
5,-0.799505484,25,0,0,18.5,48,40,1999_2000,48_1999_2000
11,-0.799505484,22,0,0,18.5,49,40,1999_2000,49_1999_2000
14,-0.881351005,16,0,0,18.5,50,40,1999_2000,50_1999_2000
7,-0.758122923,13,0,0,18.5,53,40,1999_2000,53_1999_2000
9,-0.758122923,11,0,0,18.5,54,40,1999_2000,54_1999_2000
9,-0.799505484,10,0,0,18.5,55,40,1999_2000,55_1999_2000
6,-0.758122923,7,0,0,18.5,58,40,1999_2000,58_1999_2000
3,-0.758122923,33,1,1,18.5,98,40,1999_2000,98_1999_2000
17,-0.926508693,25,1,0,18.5,102,40,1999_2000,102_1999_2000
9,-0.965672021,22,1,0,18.5,104,40,1999_2000,104_1999_2000
10,-0.965672021,22,1,0,18.5,105,40,1999_2000,105_1999_2000
11,-0.758122923,16,1,0,18.5,106,40,1999_2000,106_1999_2000
12,-0.758122923,13,1,0,18.5,108,40,1999_2000,108_1999_2000
9,-0.758122923,11,1,0,18.5,109,40,1999_2000,109_1999_2000
10,-0.799505484,11,1,0,18.5,111,40,1999_2000,111_1999_2000
12,-0.799505484,10,1,0,18.5,113,40,1999_2000,113_1999_2000
26,-0.758122923,7,1,0,18.5,115,40,1999_2000,115_1999_2000
11,-0.818412817,7,1,0,18.5,116,40,1999_2000,116_1999_2000
7,-1.013612817,70,0,1,18.5,259,40,1999_2000,259_1999_2000
6,-0.670677003,41,0,0,26.42,48,40,2000_2001,48_2000_2001
8,-0.670677003,27,0,0,26.42,54,40,2000_2001,54_2000_2001
7,-0.737871316,27,0,0,26.42,55,40,2000_2001,55_2000_2001
13,-0.670677003,23,0,0,26.42,58,40,2000_2001,58_2000_2001
11,-0.670677003,17,0,0,26.42,63,40,2000_2001,63_2000_2001
7,-0.737871316,13,0,0,26.42,64,40,2000_2001,64_2000_2001
5,-0.670677003,9,0,0,26.42,65,40,2000_2001,65_2000_2001
41,-0.670677003,6,0,0,26.42,66,40,2000_2001,66_2000_2001
4,-0.884864804,41,1,1,26.42,102,40,2000_2001,102_2000_2001
6,-0.918082539,39,1,0,26.42,104,40,2000_2001,104_2000_2001
2,-0.698206973,39,1,0,26.42,105,40,2000_2001,105_2000_2001
3,-0.947180876,30,1,0,26.42,108,40,2000_2001,108_2000_2001
5,-0.670677003,27,1,0,26.42,111,40,2000_2001,111_2000_2001
4,-0.884864804,23,1,0,26.42,115,40,2000_2001,115_2000_2001
4,-0.670677003,23,1,0,26.42,116,40,2000_2001,116_2000_2001
7,-0.884864804,17,1,0,26.42,120,40,2000_2001,120_2000_2001
9,-0.81953282,17,1,0,26.42,121,40,2000_2001,121_2000_2001
7,-0.670677003,17,1,0,26.42,122,40,2000_2001,122_2000_2001
9,-0.670677003,17,1,0,26.42,123,40,2000_2001,123_2000_2001
10,-0.670677003,13,1,0,26.42,124,40,2000_2001,124_2000_2001
9,-0.670677003,13,1,0,26.42,125,40,2000_2001,125_2000_2001
19,-0.670677003,11,1,0,26.42,126,40,2000_2001,126_2000_2001
14,-0.670677003,9,1,0,26.42,127,40,2000_2001,127_2000_2001
11,-0.670677003,6,1,0,26.42,128,40,2000_2001,128_2000_2001
11,-1.023913266,6,1,0,26.42,129,40,2000_2001,129_2000_2001
14,-0.670677003,6,1,0,26.42,130,40,2000_2001,130_2000_2001
6,-0.670677003,87,0,1,26.42,259,40,2000_2001,259_2000_2001
40,1.793354187,27,0,0,16.97,44,40,1998_1999,44_1998_1999
48,1.793354187,27,0,0,16.97,45,40,1998_1999,45_1998_1999
46,1.938792941,18,0,0,16.97,46,40,1998_1999,46_1998_1999
26,1.882103965,18,0,0,16.97,47,40,1998_1999,47_1998_1999
201,1.938792941,18,0,0,16.97,48,40,1998_1999,48_1998_1999
141,1.938792941,16,0,0,16.97,49,40,1998_1999,49_1998_1999
77,1.938792941,9,0,0,16.97,50,40,1998_1999,50_1998_1999
14,1.938792941,9,0,0,16.97,51,40,1998_1999,51_1998_1999
63,1.938792941,7,0,0,16.97,53,40,1998_1999,53_1998_1999
3,1.926479377,27,1,1,16.97,98,40,1998_1999,98_1998_1999
31,1.926479377,18,1,0,16.97,102,40,1998_1999,102_1998_1999
6,1.829798553,16,1,0,16.97,104,40,1998_1999,104_1998_1999
24,1.878357443,16,1,0,16.97,105,40,1998_1999,105_1998_1999
7,1.926479377,9,1,0,16.97,106,40,1998_1999,106_1998_1999
39,1.938792941,7,1,0,16.97,107,40,1998_1999,107_1998_1999
20,1.938792941,7,1,0,16.97,108,40,1998_1999,108_1998_1999
1,1.938792941,64,0,1,16.97,259,40,1998_1999,259_1998_1999
19,-0.385036382,28,0,0,19.95,48,40,1999_2000,48_1999_2000
27,-0.526676051,26,0,0,19.95,49,40,1999_2000,49_1999_2000
18,-0.385036382,19,0,0,19.95,50,40,1999_2000,50_1999_2000
43,-0.622027268,17,0,0,19.95,53,40,1999_2000,53_1999_2000
34,-0.385036382,14,0,0,19.95,54,40,1999_2000,54_1999_2000
32,-0.356366358,14,0,0,19.95,55,40,1999_2000,55_1999_2000
34,-0.471138652,11,0,0,19.95,58,40,1999_2000,58_1999_2000
14,-0.855843078,7,0,0,19.95,61,40,1999_2000,61_1999_2000
2,-0.385036382,37,1,1,19.95,98,40,1999_2000,98_1999_2000
20,-0.523938622,28,1,0,19.95,102,40,1999_2000,102_1999_2000
15,-0.829652434,26,1,0,19.95,104,40,1999_2000,104_1999_2000
17,-0.385036382,26,1,0,19.95,105,40,1999_2000,105_1999_2000
21,-0.523938622,19,1,0,19.95,106,40,1999_2000,106_1999_2000
21,-0.385036382,17,1,0,19.95,108,40,1999_2000,108_1999_2000
22,-0.385036382,14,1,0,19.95,109,40,1999_2000,109_1999_2000
5,-0.385036382,14,1,0,19.95,111,40,1999_2000,111_1999_2000
25,-0.385036382,14,1,0,19.95,113,40,1999_2000,113_1999_2000
29,-0.526676051,11,1,0,19.95,115,40,1999_2000,115_1999_2000
19,-0.385036382,11,1,0,19.95,116,40,1999_2000,116_1999_2000
8,-0.385036382,74,0,1,19.95,259,40,1999_2000,259_1999_2000
1,-1.955264951,31,0,0,18.69,48,40,1999_2000,48_1999_2000
1,-2.223984135,28,0,0,18.69,49,40,1999_2000,49_1999_2000
0,-1.955264951,22,0,0,18.69,50,40,1999_2000,50_1999_2000
6,-0.057999271,19,0,0,18.69,53,40,1999_2000,53_1999_2000
6,-0.282090572,17,0,0,18.69,54,40,1999_2000,54_1999_2000
0,-1.138187308,16,0,0,18.69,55,40,1999_2000,55_1999_2000
4,0.032592624,13,0,0,18.69,58,40,1999_2000,58_1999_2000
43,0.852276633,9,0,0,18.69,61,40,1999_2000,61_1999_2000
7,0.825865199,6,0,0,18.69,63,40,1999_2000,63_1999_2000
1,0.620221166,39,1,1,18.69,98,40,1999_2000,98_1999_2000
0,-0.081236534,31,1,0,18.69,102,40,1999_2000,102_1999_2000
2,0.446861468,28,1,0,18.69,104,40,1999_2000,104_1999_2000
2,0.064385003,28,1,0,18.69,105,40,1999_2000,105_1999_2000
6,0.761905366,22,1,0,18.69,106,40,1999_2000,106_1999_2000
13,0.749213569,19,1,0,18.69,108,40,1999_2000,108_1999_2000
1,0.852276633,17,1,0,18.69,109,40,1999_2000,109_1999_2000
4,0.795331715,17,1,0,18.69,111,40,1999_2000,111_1999_2000
14,0.767839303,16,1,0,18.69,113,40,1999_2000,113_1999_2000
14,0.650263411,13,1,0,18.69,115,40,1999_2000,115_1999_2000
5,0.825865199,13,1,0,18.69,116,40,1999_2000,116_1999_2000
25,0.825865199,6,1,0,18.69,120,40,1999_2000,120_1999_2000
16,0.841770399,6,1,0,18.69,121,40,1999_2000,121_1999_2000
9,0.852276633,6,1,0,18.69,122,40,1999_2000,122_1999_2000
16,0.852276633,6,1,0,18.69,123,40,1999_2000,123_1999_2000
0,0.813371277,76,0,1,18.69,259,40,1999_2000,259_1999_2000
16,-0.218087959,36,0,0,13.42,55,40,2001_2002,55_2001_2002
15,-0.218087959,27,0,0,13.42,63,40,2001_2002,63_2001_2002
6,-0.218087959,23,0,0,13.42,64,40,2001_2002,64_2001_2002
24,-0.218087959,18,0,0,13.42,65,40,2001_2002,65_2001_2002
22,-0.218087959,16,0,0,13.42,66,40,2001_2002,66_2001_2002
26,-0.218087959,10,0,0,13.42,67,40,2001_2002,67_2001_2002
28,-0.218087959,10,0,0,13.42,68,40,2001_2002,68_2001_2002
18,-0.218087959,10,0,0,13.42,69,40,2001_2002,69_2001_2002
13,-0.218087959,16,1,0,13.42,130,40,2001_2002,130_2001_2002
8,-0.218087959,10,1,0,13.42,131,40,2001_2002,131_2001_2002
10,-0.218087959,96,0,1,13.42,259,40,2001_2002,259_2001_2002
2,-0.218087959,25,1,0,13.42,602,40,2001_2002,602_2001_2002
2,-0.218087959,25,1,1,13.42,603,40,2001_2002,603_2001_2002
37,0.03073675,24,0,0,17.41,67,40,2002_2003,67_2002_2003
18,0.03073675,24,0,0,17.41,68,40,2002_2003,68_2002_2003
12,0.03073675,24,0,0,17.41,69,40,2002_2003,69_2002_2003
19,0.03073675,18,0,0,17.41,70,40,2002_2003,70_2002_2003
9,0.03073675,16,0,0,17.41,71,40,2002_2003,71_2002_2003
11,0.03073675,13,0,0,17.41,73,40,2002_2003,73_2002_2003
7,0.03073675,13,0,0,17.41,74,40,2002_2003,74_2002_2003
9,0.03073675,10,0,0,17.41,76,40,2002_2003,76_2002_2003
10,0.03073675,6,0,0,17.41,77,40,2002_2003,77_2002_2003
5,-0.017098754,6,0,0,17.41,78,40,2002_2003,78_2002_2003
15,0.03073675,29,1,0,17.41,130,40,2002_2003,130_2002_2003
5,0.03073675,24,1,0,17.41,131,40,2002_2003,131_2002_2003
2,0.03073675,16,1,0,17.41,136,40,2002_2003,136_2002_2003
11,0.03073675,10,1,0,17.41,137,40,2002_2003,137_2002_2003
6,0.03073675,10,1,0,17.41,138,40,2002_2003,138_2002_2003
14,0.03073675,110,0,1,17.41,259,40,2002_2003,259_2002_2003
2,0.03073675,38,1,0,17.41,602,40,2002_2003,602_2002_2003
1,0.03073675,38,1,1,17.41,603,40,2002_2003,603_2002_2003
16,0.352614384,28,0,0,12.21,71,40,2003_2004,71_2003_2004
13,0.352614384,19,0,1,12.21,78,40,2003_2004,78_2003_2004
32,0.352614384,16,0,0,12.21,80,40,2003_2004,80_2003_2004
12,0.352614384,42,1,1,12.21,130,40,2003_2004,130_2003_2004
7,0.352614384,28,1,0,12.21,136,40,2003_2004,136_2003_2004
12,0.352614384,23,1,0,12.21,138,40,2003_2004,138_2003_2004
27,0.352614384,16,1,0,12.21,139,40,2003_2004,139_2003_2004
27,0.352614384,16,1,0,12.21,140,40,2003_2004,140_2003_2004
28,0.352614384,16,1,0,12.21,141,40,2003_2004,141_2003_2004
25,0.352614384,16,1,0,12.21,142,40,2003_2004,142_2003_2004
38,0.352614384,13,1,0,12.21,143,40,2003_2004,143_2003_2004
32,0.352614384,13,1,0,12.21,145,40,2003_2004,145_2003_2004
2,-1.899440775,51,1,1,12.21,603,40,2003_2004,603_2003_2004
15,0.568423794,32,0,1,13.32,71,40,2004_2005,71_2004_2005
1,-1.405070881,22,0,1,13.32,78,40,2004_2005,78_2004_2005
40,0.568423794,20,0,0,13.32,80,40,2004_2005,80_2004_2005
7,0.535290844,45,1,1,13.32,130,40,2004_2005,130_2004_2005
3,0.535290844,32,1,0,13.32,136,40,2004_2005,136_2004_2005
10,0.535290844,27,1,0,13.32,138,40,2004_2005,138_2004_2005
5,0.521732263,20,1,0,13.32,139,40,2004_2005,139_2004_2005
21,0.535290844,20,1,0,13.32,140,40,2004_2005,140_2004_2005
8,0.44593513,20,1,0,13.32,141,40,2004_2005,141_2004_2005
18,0.568423794,20,1,0,13.32,142,40,2004_2005,142_2004_2005
37,0.44593513,17,1,0,13.32,143,40,2004_2005,143_2004_2005
30,0.568423794,17,1,0,13.32,145,40,2004_2005,145_2004_2005
9,0.568423794,8,1,0,13.32,146,40,2004_2005,146_2004_2005
10,0.568423794,8,1,0,13.32,147,40,2004_2005,147_2004_2005
77,1.107607344,45,0,1,13.68,71,40,2005_2006,71_2005_2006
2,1.107607344,33,0,0,13.68,80,40,2005_2006,80_2005_2006
0,-1.156496717,17,0,0,13.68,82,40,2005_2006,82_2005_2006
73,1.107607344,14,0,0,13.68,83,40,2005_2006,83_2005_2006
89,1.107607344,14,0,0,13.68,84,40,2005_2006,84_2005_2006
31,1.107607344,6,0,0,13.68,88,40,2005_2006,88_2005_2006
8,0.935640272,17,1,0,13.68,149,40,2005_2006,149_2005_2006
14,0.803297113,14,1,0,13.68,151,40,2005_2006,151_2005_2006
37,1.084649897,14,1,0,13.68,152,40,2005_2006,152_2005_2006
14,1.062524433,6,1,0,13.68,153,40,2005_2006,153_2005_2006
50,1.107607344,6,1,0,13.68,154,40,2005_2006,154_2005_2006
66,1.107607344,6,1,0,13.68,155,40,2005_2006,155_2005_2006
20,1.107607344,6,1,0,13.68,156,40,2005_2006,156_2005_2006
5,1.067637618,78,1,1,13.68,1395,40,2005_2006,1395_2005_2006
21,1.084649897,34,1,0,13.68,1542,40,2005_2006,1542_2005_2006
11,1.03022397,49,0,1,11.55,71,40,2005_2006,71_2005_2006
0,-2.756600284,37,0,0,11.55,80,40,2005_2006,80_2005_2006
0,-2.756600284,21,0,0,11.55,82,40,2005_2006,82_2005_2006
10,1.03022397,18,0,0,11.55,83,40,2005_2006,83_2005_2006
15,1.003158189,18,0,0,11.55,84,40,2005_2006,84_2005_2006
28,1.03022397,10,0,0,11.55,88,40,2005_2006,88_2005_2006
0,-2.756600284,21,1,1,11.55,149,40,2005_2006,149_2005_2006
10,-0.664630395,18,1,0,11.55,151,40,2005_2006,151_2005_2006
0,-2.756600284,18,1,0,11.55,152,40,2005_2006,152_2005_2006
27,1.016910514,10,1,0,11.55,153,40,2005_2006,153_2005_2006
40,1.03022397,10,1,0,11.55,154,40,2005_2006,154_2005_2006
31,1.03022397,10,1,0,11.55,155,40,2005_2006,155_2005_2006
26,1.03022397,10,1,0,11.55,156,40,2005_2006,156_2005_2006
10,1.03022397,82,1,1,11.55,1395,40,2005_2006,1395_2005_2006
10,0.976531525,38,1,0,11.55,1542,40,2005_2006,1542_2005_2006
1,0.809422011,60,0,1,10,71,40,2006_2007,71_2006_2007
16,0.809422011,21,0,0,10,88,40,2006_2007,88_2006_2007
26,0.809422011,11,0,0,10,90,40,2006_2007,90_2006_2007
46,0.809422011,11,0,0,10,91,40,2006_2007,91_2006_2007
18,0.809422011,21,1,0,10,154,40,2006_2007,154_2006_2007
5,0.809422011,15,1,0,10,157,40,2006_2007,157_2006_2007
3,0.809422011,15,1,0,10,158,40,2006_2007,158_2006_2007
17,0.809422011,8,1,0,10,160,40,2006_2007,160_2006_2007
12,0.809422011,8,1,0,10,161,40,2006_2007,161_2006_2007
13,0.809422011,93,1,1,10,1395,40,2006_2007,1395_2006_2007
34,0.966578677,40,0,1,9.85,71,40,2004_2005,71_2004_2005
78,0.966578677,27,0,0,9.85,80,40,2004_2005,80_2004_2005
53,0.966578677,12,0,0,9.85,82,40,2004_2005,82_2004_2005
44,0.966578677,8,0,0,9.85,83,40,2004_2005,83_2004_2005
48,0.966578677,8,0,0,9.85,84,40,2004_2005,84_2004_2005
58,0.966578677,12,1,0,9.85,149,40,2004_2005,149_2004_2005
22,0.966578677,8,1,0,9.85,151,40,2004_2005,151_2004_2005
27,0.966578677,8,1,0,9.85,152,40,2004_2005,152_2004_2005
35,0.966578677,73,1,1,9.85,1395,40,2004_2005,1395_2004_2005
36,0.966578677,28,1,0,9.85,1542,40,2004_2005,1542_2004_2005
4,-0.331443228,53,0,1,8.94,71,40,2005_2006,71_2005_2006
3,-0.331443228,21,0,0,8.94,83,40,2005_2006,83_2005_2006
19,-0.331443228,21,0,0,8.94,84,40,2005_2006,84_2005_2006
24,-0.331443228,13,0,0,8.94,88,40,2005_2006,88_2005_2006
1,-2.99638975,87,1,0,8.94,111,40,2005_2006,111_2005_2006
7,-0.331443228,13,1,0,8.94,153,40,2005_2006,153_2005_2006
9,-0.331443228,13,1,0,8.94,154,40,2005_2006,154_2005_2006
5,-0.331443228,8,1,0,8.94,157,40,2005_2006,157_2005_2006
6,-0.331443228,8,1,0,8.94,158,40,2005_2006,158_2005_2006
12,-0.574030691,86,1,1,8.94,1395,40,2005_2006,1395_2005_2006
26,-0.611329232,24,0,0,8.95,190,41,2003_2004,190_2003_2004
13,-0.446745828,14,0,0,8.95,194,41,2003_2004,194_2003_2004
38,0.152897949,11,0,0,8.95,196,41,2003_2004,196_2003_2004
49,-0.446745828,11,0,0,8.95,197,41,2003_2004,197_2003_2004
22,0.184382329,9,0,0,8.95,199,41,2003_2004,199_2003_2004
31,0.184382329,9,0,0,8.95,200,41,2003_2004,200_2003_2004
53,0.184382329,14,1,0,8.95,221,41,2003_2004,221_2003_2004
36,0.117796546,14,1,0,8.95,222,41,2003_2004,222_2003_2004
28,0.184382329,58,1,1,8.95,474,41,2003_2004,474_2003_2004
11,0.184382329,62,0,1,8.95,536,41,2003_2004,536_2003_2004
55,-0.346667209,29,0,0,11.66,190,41,2003_2004,190_2003_2004
19,-0.346667209,19,0,0,11.66,194,41,2003_2004,194_2003_2004
25,-0.346667209,17,0,0,11.66,196,41,2003_2004,196_2003_2004
32,-0.346667209,17,0,0,11.66,197,41,2003_2004,197_2003_2004
32,-0.37760913,14,0,0,11.66,199,41,2003_2004,199_2003_2004
35,-0.346667209,14,0,0,11.66,200,41,2003_2004,200_2003_2004
18,-0.346667209,6,0,0,11.66,201,41,2003_2004,201_2003_2004
26,-0.391670856,6,0,0,11.66,202,41,2003_2004,202_2003_2004
10,-0.456279266,19,1,0,11.66,221,41,2003_2004,221_2003_2004
22,-0.346667209,19,1,0,11.66,222,41,2003_2004,222_2003_2004
7,-0.346667209,63,1,1,11.66,474,41,2003_2004,474_2003_2004
14,-0.346667209,67,0,1,11.66,536,41,2003_2004,536_2003_2004
13,0.103746984,27,0,0,9.83,190,41,2003_2004,190_2003_2004
9,0.103746984,17,0,0,9.83,194,41,2003_2004,194_2003_2004
27,0.103746984,14,0,0,9.83,196,41,2003_2004,196_2003_2004
18,0.103746984,14,0,0,9.83,197,41,2003_2004,197_2003_2004
24,0.103746984,11,0,0,9.83,199,41,2003_2004,199_2003_2004
33,0.103746984,11,0,0,9.83,200,41,2003_2004,200_2003_2004
21,0.103746984,17,1,0,9.83,221,41,2003_2004,221_2003_2004
27,0.103746984,17,1,0,9.83,222,41,2003_2004,222_2003_2004
14,0.103746984,60,1,1,9.83,474,41,2003_2004,474_2003_2004
13,0.103746984,64,0,1,9.83,536,41,2003_2004,536_2003_2004
46,0.452406952,13,1,1,3.65,148,15,2004_2005,148_2004_2005
44,0.452406952,29,0,0,3.65,196,15,2004_2005,196_2004_2005
90,0.452406952,29,0,1,3.65,197,15,2004_2005,197_2004_2005
6,-0.258415981,24,1,1,15.12,143,41,2004_2005,143_2004_2005
3,-1.580618788,25,0,0,15.12,199,41,2004_2005,199_2004_2005
7,-0.258415981,25,0,0,15.12,200,41,2004_2005,200_2004_2005
14,-0.258415981,16,0,0,15.12,202,41,2004_2005,202_2004_2005
12,-0.328258685,14,0,0,15.12,204,41,2004_2005,204_2004_2005
16,-0.258415981,11,0,0,15.12,206,41,2004_2005,206_2004_2005
18,-0.321910751,11,0,0,15.12,207,41,2004_2005,207_2004_2005
10,-0.258415981,6,0,0,15.12,209,41,2004_2005,209_2004_2005
21,-0.258415981,14,1,0,15.12,225,41,2004_2005,225_2004_2005
9,-0.258415981,14,1,0,15.12,228,41,2004_2005,228_2004_2005
