babysit,no.babysit,total.day,age,sex.m,dominant,groupsize,focal.id,group.id,season.id,focal.by.season
4,25,29,8,0,0,19.3571,1474,36,1999_2000,1474_1999_2000
0,29,29,5,0,0,19.3571,1476,36,1999_2000,1476_1999_2000
0,29,29,18,1,0,19.3571,1524,36,1999_2000,1524_1999_2000
3,26,29,15,1,0,19.3571,1525,36,1999_2000,1525_1999_2000
6,23,29,8,1,0,19.3571,1527,36,1999_2000,1527_1999_2000
1,28,29,5,1,0,19.3571,1528,36,1999_2000,1528_1999_2000
2,27,29,5,1,0,19.3571,1529,36,1999_2000,1529_1999_2000
0,54,54,44,0,1,17.7083,40,36,2000_2001,40_2000_2001
0,54,54,53,1,1,17.7083,957,36,2000_2001,957_2000_2001
5,49,54,53,1,0,17.7083,958,36,2000_2001,958_2000_2001
2,52,54,24,0,1,17.7083,1469,36,2000_2001,1469_2000_2001
9,45,54,21,0,0,17.7083,1471,36,2000_2001,1471_2000_2001
7,47,54,21,0,0,17.7083,1472,36,2000_2001,1472_2000_2001
4,50,54,13,0,0,17.7083,1473,36,2000_2001,1473_2000_2001
7,47,54,13,0,0,17.7083,1474,36,2000_2001,1474_2000_2001
8,46,54,11,0,0,17.7083,1476,36,2000_2001,1476_2000_2001
7,47,54,8,0,0,17.7083,1478,36,2000_2001,1478_2000_2001
3,51,54,5,0,0,17.7083,1480,36,2000_2001,1480_2000_2001
1,53,54,21,1,0,17.7083,1525,36,2000_2001,1525_2000_2001
10,44,54,13,1,0,17.7083,1527,36,2000_2001,1527_2000_2001
8,46,54,11,1,0,17.7083,1528,36,2000_2001,1528_2000_2001
11,43,54,11,1,0,17.7083,1529,36,2000_2001,1529_2000_2001
1,53,54,8,1,0,17.7083,1530,36,2000_2001,1530_2000_2001
9,45,54,8,1,0,17.7083,1531,36,2000_2001,1531_2000_2001
6,48,54,8,1,0,17.7083,1532,36,2000_2001,1532_2000_2001
4,50,54,5,1,0,17.7083,1533,36,2000_2001,1533_2000_2001
2,52,54,5,1,0,17.7083,1534,36,2000_2001,1534_2000_2001
17,24,41,23,0,0,8.8636,39,36,1998_1999,39_1998_1999
0,41,41,23,0,1,8.8636,40,36,1998_1999,40_1998_1999
12,29,41,21,0,0,8.8636,43,36,1998_1999,43_1998_1999
1,40,41,32,1,1,8.8636,957,36,1998_1999,957_1998_1999
3,38,41,32,1,0,8.8636,958,36,1998_1999,958_1998_1999
0,31,31,34,0,1,9.6111,44,33,1999_2000,44_1999_2000
16,15,31,34,0,0,9.6111,45,33,1999_2000,45_1999_2000
0,31,31,26,0,0,9.6111,46,33,1999_2000,46_1999_2000
5,26,31,11,0,0,9.6111,57,33,1999_2000,57_1999_2000
5,26,31,8,0,0,9.6111,59,33,1999_2000,59_1999_2000
1,30,31,21,1,1,9.6111,723,33,1999_2000,723_1999_2000
1,28,29,37,0,1,13.4545,44,33,1999_2000,44_1999_2000
1,28,29,37,0,0,13.4545,45,33,1999_2000,45_1999_2000
9,20,29,29,0,0,13.4545,46,33,1999_2000,46_1999_2000
5,24,29,14,0,0,13.4545,57,33,1999_2000,57_1999_2000
9,20,29,11,0,0,13.4545,59,33,1999_2000,59_1999_2000
4,25,29,7,0,0,13.4545,60,33,1999_2000,60_1999_2000
10,19,29,7,1,0,13.4545,117,33,1999_2000,117_1999_2000
1,28,29,24,1,1,13.4545,723,33,1999_2000,723_1999_2000
0,43,43,40,0,1,10.6071,44,33,2000_2001,44_2000_2001
5,38,43,40,0,0,10.6071,45,33,2000_2001,45_2000_2001
2,41,43,17,0,0,10.6071,57,33,2000_2001,57_2000_2001
0,43,43,14,0,0,10.6071,59,33,2000_2001,59_2000_2001
1,42,43,10,0,0,10.6071,60,33,2000_2001,60_2000_2001
10,33,43,10,1,0,10.6071,117,33,2000_2001,117_2000_2001
0,43,43,27,1,1,10.6071,723,33,2000_2001,723_2000_2001
4,39,43,7,0,0,10.6071,1279,33,2000_2001,1279_2000_2001
9,34,43,7,1,0,10.6071,1289,33,2000_2001,1289_2000_2001
9,34,43,6,1,0,10.6071,1290,33,2000_2001,1290_2000_2001
14,29,43,6,1,0,10.6071,1291,33,2000_2001,1291_2000_2001
10,33,43,6,1,0,10.6071,1292,33,2000_2001,1292_2000_2001
0,57,57,42,0,1,12.7391,44,33,2000_2001,44_2000_2001
0,57,57,20,0,0,12.7391,57,33,2000_2001,57_2000_2001
10,47,57,13,1,0,12.7391,117,33,2000_2001,117_2000_2001
2,55,57,29,1,1,12.7391,723,33,2000_2001,723_2000_2001
12,45,57,5,0,0,12.7391,1281,33,2000_2001,1281_2000_2001
3,54,57,10,1,0,12.7391,1289,33,2000_2001,1289_2000_2001
18,39,57,8,1,0,12.7391,1291,33,2000_2001,1291_2000_2001
15,42,57,8,1,0,12.7391,1292,33,2000_2001,1292_2000_2001
7,50,57,5,1,0,12.7391,1293,33,2000_2001,1293_2000_2001
2,46,48,47,0,1,16.6667,44,33,2000_2001,44_2000_2001
6,42,48,17,1,0,16.6667,117,33,2000_2001,117_2000_2001
0,48,48,34,1,1,16.6667,723,33,2000_2001,723_2000_2001
9,39,48,9,0,0,16.6667,1281,33,2000_2001,1281_2000_2001
1,47,48,6,0,0,16.6667,1282,33,2000_2001,1282_2000_2001
12,36,48,6,0,0,16.6667,1283,33,2000_2001,1283_2000_2001
9,39,48,14,1,0,16.6667,1289,33,2000_2001,1289_2000_2001
10,38,48,12,1,0,16.6667,1291,33,2000_2001,1291_2000_2001
6,42,48,12,1,0,16.6667,1292,33,2000_2001,1292_2000_2001
8,40,48,9,1,0,16.6667,1293,33,2000_2001,1293_2000_2001
5,43,48,6,1,0,16.6667,1294,33,2000_2001,1294_2000_2001
2,60,62,53,0,1,13.3,44,33,2001_2002,44_2001_2002
2,60,62,23,1,1,13.3,117,33,2001_2002,117_2001_2002
1,61,62,13,0,0,13.3,1282,33,2001_2002,1282_2001_2002
2,60,62,10,0,0,13.3,1285,33,2001_2002,1285_2001_2002
10,52,62,19,1,0,13.3,1291,33,2001_2002,1291_2001_2002
2,60,62,19,1,1,13.3,1292,33,2001_2002,1292_2001_2002
0,62,62,15,1,0,13.3,1293,33,2001_2002,1293_2001_2002
19,43,62,13,1,0,13.3,1294,33,2001_2002,1294_2001_2002
6,56,62,10,1,0,13.3,1295,33,2001_2002,1295_2001_2002
9,53,62,10,1,0,13.3,1296,33,2001_2002,1296_2001_2002
15,47,62,10,1,0,13.3,1297,33,2001_2002,1297_2001_2002
3,59,62,6,1,0,13.3,1300,33,2001_2002,1300_2001_2002
3,59,62,6,1,0,13.3,1301,33,2001_2002,1301_2001_2002
0,40,40,56,0,1,14.25,44,33,2001_2002,44_2001_2002
5,35,40,26,1,0,14.25,117,33,2001_2002,117_2001_2002
6,34,40,15,0,0,14.25,1282,33,2001_2002,1282_2001_2002
15,25,40,13,0,0,14.25,1285,33,2001_2002,1285_2001_2002
5,35,40,21,1,0,14.25,1291,33,2001_2002,1291_2001_2002
0,40,40,21,1,1,14.25,1292,33,2001_2002,1292_2001_2002
1,39,40,18,1,0,14.25,1293,33,2001_2002,1293_2001_2002
8,32,40,15,1,0,14.25,1294,33,2001_2002,1294_2001_2002
5,35,40,13,1,0,14.25,1295,33,2001_2002,1295_2001_2002
9,31,40,13,1,0,14.25,1296,33,2001_2002,1296_2001_2002
9,31,40,13,1,0,14.25,1297,33,2001_2002,1297_2001_2002
7,33,40,9,1,0,14.25,1300,33,2001_2002,1300_2001_2002
2,38,40,9,1,0,14.25,1301,33,2001_2002,1301_2001_2002
2,29,31,32,0,0,8.7,44,33,1999_2000,44_1999_2000
1,30,31,32,0,1,8.7,45,33,1999_2000,45_1999_2000
15,16,31,24,0,0,8.7,46,33,1999_2000,46_1999_2000
3,28,31,9,0,0,8.7,57,33,1999_2000,57_1999_2000
4,27,31,6,0,0,8.7,59,33,1999_2000,59_1999_2000
12,19,31,19,1,1,8.7,723,33,1999_2000,723_1999_2000
8,32,40,24,0,0,19.0714,48,40,1999_2000,48_1999_2000
14,26,40,21,0,0,19.0714,49,40,1999_2000,49_1999_2000
11,29,40,15,0,0,19.0714,50,40,1999_2000,50_1999_2000
3,37,40,12,0,0,19.0714,53,40,1999_2000,53_1999_2000
1,39,40,10,0,0,19.0714,54,40,1999_2000,54_1999_2000
3,37,40,9,0,0,19.0714,55,40,1999_2000,55_1999_2000
2,38,40,6,0,0,19.0714,58,40,1999_2000,58_1999_2000
1,39,40,32,1,1,19.0714,98,40,1999_2000,98_1999_2000
3,37,40,24,1,0,19.0714,102,40,1999_2000,102_1999_2000
4,36,40,21,1,0,19.0714,104,40,1999_2000,104_1999_2000
9,31,40,21,1,0,19.0714,105,40,1999_2000,105_1999_2000
3,37,40,15,1,0,19.0714,106,40,1999_2000,106_1999_2000
0,40,40,12,1,0,19.0714,107,40,1999_2000,107_1999_2000
9,31,40,12,1,0,19.0714,108,40,1999_2000,108_1999_2000
1,39,40,10,1,0,19.0714,109,40,1999_2000,109_1999_2000
1,39,40,10,1,0,19.0714,111,40,1999_2000,111_1999_2000
1,39,40,9,1,0,19.0714,113,40,1999_2000,113_1999_2000
4,36,40,6,1,0,19.0714,115,40,1999_2000,115_1999_2000
3,37,40,6,1,0,19.0714,116,40,1999_2000,116_1999_2000
1,39,40,69,0,1,19.0714,259,40,1999_2000,259_1999_2000
5,36,41,40,0,0,26.2,48,40,2000_2001,48_2000_2001
10,31,41,26,0,0,26.2,54,40,2000_2001,54_2000_2001
8,33,41,26,0,0,26.2,55,40,2000_2001,55_2000_2001
4,37,41,22,0,0,26.2,58,40,2000_2001,58_2000_2001
10,31,41,16,0,0,26.2,63,40,2000_2001,63_2000_2001
4,37,41,12,0,0,26.2,64,40,2000_2001,64_2000_2001
2,39,41,8,0,0,26.2,65,40,2000_2001,65_2000_2001
3,38,41,5,0,0,26.2,66,40,2000_2001,66_2000_2001
2,39,41,40,1,1,26.2,102,40,2000_2001,102_2000_2001
2,39,41,38,1,0,26.2,104,40,2000_2001,104_2000_2001
2,39,41,38,1,0,26.2,105,40,2000_2001,105_2000_2001
6,35,41,29,1,0,26.2,108,40,2000_2001,108_2000_2001
2,39,41,26,1,0,26.2,111,40,2000_2001,111_2000_2001
2,39,41,22,1,0,26.2,115,40,2000_2001,115_2000_2001
1,40,41,22,1,0,26.2,116,40,2000_2001,116_2000_2001
9,32,41,16,1,0,26.2,120,40,2000_2001,120_2000_2001
1,40,41,16,1,0,26.2,121,40,2000_2001,121_2000_2001
4,37,41,16,1,0,26.2,122,40,2000_2001,122_2000_2001
3,38,41,16,1,0,26.2,123,40,2000_2001,123_2000_2001
5,36,41,12,1,0,26.2,124,40,2000_2001,124_2000_2001
5,36,41,12,1,0,26.2,125,40,2000_2001,125_2000_2001
5,36,41,10,1,0,26.2,126,40,2000_2001,126_2000_2001
1,40,41,8,1,0,26.2,127,40,2000_2001,127_2000_2001
0,41,41,5,1,0,26.2,128,40,2000_2001,128_2000_2001
1,40,41,5,1,0,26.2,129,40,2000_2001,129_2000_2001
3,38,41,5,1,0,26.2,130,40,2000_2001,130_2000_2001
1,40,41,85,0,1,26.2,259,40,2000_2001,259_2000_2001
3,51,54,26,0,0,23.5172,44,40,1998_1999,44_1998_1999
5,49,54,26,0,0,23.5172,45,40,1998_1999,45_1998_1999
17,37,54,17,0,0,23.5172,46,40,1998_1999,46_1998_1999
4,50,54,17,0,0,23.5172,47,40,1998_1999,47_1998_1999
9,45,54,17,0,0,23.5172,48,40,1998_1999,48_1998_1999
0,54,54,15,0,0,23.5172,49,40,1998_1999,49_1998_1999
8,46,54,8,0,0,23.5172,50,40,1998_1999,50_1998_1999
0,54,54,8,0,0,23.5172,51,40,1998_1999,51_1998_1999
1,53,54,6,0,0,23.5172,53,40,1998_1999,53_1998_1999
0,54,54,26,1,1,23.5172,98,40,1998_1999,98_1998_1999
5,49,54,17,1,0,23.5172,102,40,1998_1999,102_1998_1999
6,48,54,15,1,0,23.5172,103,40,1998_1999,103_1998_1999
5,49,54,15,1,0,23.5172,104,40,1998_1999,104_1998_1999
4,50,54,15,1,0,23.5172,105,40,1998_1999,105_1998_1999
0,54,54,8,1,0,23.5172,106,40,1998_1999,106_1998_1999
2,52,54,6,1,0,23.5172,107,40,1998_1999,107_1998_1999
2,52,54,6,1,0,23.5172,108,40,1998_1999,108_1998_1999
4,50,54,63,0,1,23.5172,259,40,1998_1999,259_1998_1999
5,36,41,27,0,0,22.5714,48,40,1999_2000,48_1999_2000
10,31,41,25,0,0,22.5714,49,40,1999_2000,49_1999_2000
12,29,41,18,0,0,22.5714,50,40,1999_2000,50_1999_2000
1,40,41,16,0,0,22.5714,53,40,1999_2000,53_1999_2000
7,34,41,13,0,0,22.5714,54,40,1999_2000,54_1999_2000
7,34,41,13,0,0,22.5714,55,40,1999_2000,55_1999_2000
3,38,41,9,0,0,22.5714,58,40,1999_2000,58_1999_2000
5,36,41,6,0,0,22.5714,61,40,1999_2000,61_1999_2000
0,41,41,36,1,1,22.5714,98,40,1999_2000,98_1999_2000
2,39,41,27,1,0,22.5714,102,40,1999_2000,102_1999_2000
3,38,41,25,1,0,22.5714,104,40,1999_2000,104_1999_2000
1,40,41,25,1,0,22.5714,105,40,1999_2000,105_1999_2000
1,40,41,18,1,0,22.5714,106,40,1999_2000,106_1999_2000
3,38,41,16,1,0,22.5714,108,40,1999_2000,108_1999_2000
2,39,41,13,1,0,22.5714,109,40,1999_2000,109_1999_2000
3,38,41,13,1,0,22.5714,111,40,1999_2000,111_1999_2000
3,38,41,13,1,0,22.5714,113,40,1999_2000,113_1999_2000
3,38,41,9,1,0,22.5714,115,40,1999_2000,115_1999_2000
3,38,41,9,1,0,22.5714,116,40,1999_2000,116_1999_2000
2,39,41,73,0,1,22.5714,259,40,1999_2000,259_1999_2000
6,34,40,30,0,0,26.2963,48,40,1999_2000,48_1999_2000
20,20,40,27,0,0,26.2963,49,40,1999_2000,49_1999_2000
9,31,40,21,0,0,26.2963,50,40,1999_2000,50_1999_2000
4,36,40,18,0,0,26.2963,53,40,1999_2000,53_1999_2000
7,33,40,16,0,0,26.2963,54,40,1999_2000,54_1999_2000
4,36,40,15,0,0,26.2963,55,40,1999_2000,55_1999_2000
4,36,40,12,0,0,26.2963,58,40,1999_2000,58_1999_2000
10,30,40,8,0,0,26.2963,61,40,1999_2000,61_1999_2000
3,37,40,5,0,0,26.2963,63,40,1999_2000,63_1999_2000
0,40,40,38,1,1,26.2963,98,40,1999_2000,98_1999_2000
8,32,40,30,1,0,26.2963,102,40,1999_2000,102_1999_2000
5,35,40,27,1,0,26.2963,104,40,1999_2000,104_1999_2000
6,34,40,27,1,0,26.2963,105,40,1999_2000,105_1999_2000
3,37,40,21,1,0,26.2963,106,40,1999_2000,106_1999_2000
4,36,40,18,1,0,26.2963,108,40,1999_2000,108_1999_2000
2,38,40,16,1,0,26.2963,109,40,1999_2000,109_1999_2000
1,39,40,16,1,0,26.2963,111,40,1999_2000,111_1999_2000
0,40,40,15,1,0,26.2963,113,40,1999_2000,113_1999_2000
8,32,40,12,1,0,26.2963,115,40,1999_2000,115_1999_2000
1,39,40,12,1,0,26.2963,116,40,1999_2000,116_1999_2000
3,37,40,5,1,0,26.2963,120,40,1999_2000,120_1999_2000
0,40,40,5,1,0,26.2963,121,40,1999_2000,121_1999_2000
2,38,40,5,1,0,26.2963,122,40,1999_2000,122_1999_2000
0,40,40,5,1,0,26.2963,123,40,1999_2000,123_1999_2000
0,40,40,75,0,1,26.2963,259,40,1999_2000,259_1999_2000
2,29,31,36,0,0,18.1,55,40,2001_2002,55_2001_2002
6,25,31,26,0,0,18.1,63,40,2001_2002,63_2001_2002
9,22,31,22,0,0,18.1,64,40,2001_2002,64_2001_2002
1,30,31,18,0,0,18.1,65,40,2001_2002,65_2001_2002
5,26,31,15,0,0,18.1,66,40,2001_2002,66_2001_2002
1,30,31,10,0,0,18.1,67,40,2001_2002,67_2001_2002
3,28,31,10,0,0,18.1,68,40,2001_2002,68_2001_2002
5,26,31,10,0,0,18.1,69,40,2001_2002,69_2001_2002
0,31,31,15,1,0,18.1,130,40,2001_2002,130_2001_2002
2,29,31,10,1,0,18.1,131,40,2001_2002,131_2001_2002
1,30,31,96,0,1,18.1,259,40,2001_2002,259_2001_2002
2,29,31,24,1,0,18.1,602,40,2001_2002,602_2001_2002
0,31,31,24,1,1,18.1,603,40,2001_2002,603_2001_2002
1,49,50,23,0,0,23.5714,67,40,2002_2003,67_2002_2003
5,45,50,23,0,0,23.5714,68,40,2002_2003,68_2002_2003
11,39,50,23,0,0,23.5714,69,40,2002_2003,69_2002_2003
4,46,50,17,0,0,23.5714,70,40,2002_2003,70_2002_2003
11,39,50,15,0,0,23.5714,71,40,2002_2003,71_2002_2003
14,36,50,12,0,0,23.5714,73,40,2002_2003,73_2002_2003
13,37,50,12,0,0,23.5714,74,40,2002_2003,74_2002_2003
0,50,50,9,0,0,23.5714,76,40,2002_2003,76_2002_2003
3,47,50,5,0,0,23.5714,77,40,2002_2003,77_2002_2003
2,48,50,5,0,0,23.5714,78,40,2002_2003,78_2002_2003
2,48,50,28,1,0,23.5714,130,40,2002_2003,130_2002_2003
3,47,50,23,1,0,23.5714,131,40,2002_2003,131_2002_2003
3,47,50,15,1,0,23.5714,136,40,2002_2003,136_2002_2003
2,48,50,9,1,0,23.5714,137,40,2002_2003,137_2002_2003
0,50,50,9,1,0,23.5714,138,40,2002_2003,138_2002_2003
4,46,50,109,0,1,23.5714,259,40,2002_2003,259_2002_2003
2,48,50,37,1,0,23.5714,602,40,2002_2003,602_2002_2003
0,50,50,37,1,1,23.5714,603,40,2002_2003,603_2002_2003
9,26,35,27,0,0,14.5333,71,40,2003_2004,71_2003_2004
0,35,35,18,0,0,14.5333,77,40,2003_2004,77_2003_2004
0,35,35,18,0,1,14.5333,78,40,2003_2004,78_2003_2004
8,27,35,15,0,0,14.5333,80,40,2003_2004,80_2003_2004
2,33,35,41,1,0,14.5333,130,40,2003_2004,130_2003_2004
4,31,35,27,1,0,14.5333,136,40,2003_2004,136_2003_2004
5,30,35,22,1,0,14.5333,138,40,2003_2004,138_2003_2004
10,25,35,15,1,0,14.5333,139,40,2003_2004,139_2003_2004
2,33,35,15,1,0,14.5333,140,40,2003_2004,140_2003_2004
6,29,35,15,1,0,14.5333,141,40,2003_2004,141_2003_2004
3,32,35,15,1,0,14.5333,142,40,2003_2004,142_2003_2004
4,31,35,12,1,0,14.5333,143,40,2003_2004,143_2003_2004
5,30,35,12,1,0,14.5333,145,40,2003_2004,145_2003_2004
0,35,35,50,1,1,14.5333,603,40,2003_2004,603_2003_2004
7,33,40,31,0,0,16.3478,71,40,2004_2005,71_2004_2005
0,40,40,21,0,1,16.3478,78,40,2004_2005,78_2004_2005
16,24,40,19,0,0,16.3478,80,40,2004_2005,80_2004_2005
0,40,40,45,1,1,16.3478,130,40,2004_2005,130_2004_2005
0,40,40,31,1,0,16.3478,136,40,2004_2005,136_2004_2005
2,38,40,26,1,0,16.3478,138,40,2004_2005,138_2004_2005
2,38,40,19,1,0,16.3478,139,40,2004_2005,139_2004_2005
8,32,40,19,1,0,16.3478,140,40,2004_2005,140_2004_2005
6,34,40,19,1,0,16.3478,141,40,2004_2005,141_2004_2005
7,33,40,19,1,0,16.3478,142,40,2004_2005,142_2004_2005
5,35,40,16,1,0,16.3478,143,40,2004_2005,143_2004_2005
4,36,40,16,1,0,16.3478,145,40,2004_2005,145_2004_2005
1,39,40,7,1,0,16.3478,146,40,2004_2005,146_2004_2005
1,39,40,7,1,0,16.3478,147,40,2004_2005,147_2004_2005
0,49,49,44,0,1,13.963,71,40,2005_2006,71_2005_2006
5,44,49,32,0,0,13.963,80,40,2005_2006,80_2005_2006
6,43,49,16,0,0,13.963,82,40,2005_2006,82_2005_2006
10,39,49,13,0,0,13.963,83,40,2005_2006,83_2005_2006
14,35,49,13,0,0,13.963,84,40,2005_2006,84_2005_2006
1,48,49,5,0,0,13.963,87,40,2005_2006,87_2005_2006
3,46,49,5,0,0,13.963,88,40,2005_2006,88_2005_2006
3,46,49,16,1,0,13.963,149,40,2005_2006,149_2005_2006
8,41,49,13,1,0,13.963,151,40,2005_2006,151_2005_2006
7,42,49,13,1,0,13.963,152,40,2005_2006,152_2005_2006
0,49,49,5,1,0,13.963,153,40,2005_2006,153_2005_2006
2,47,49,5,1,0,13.963,154,40,2005_2006,154_2005_2006
5,44,49,5,1,0,13.963,155,40,2005_2006,155_2005_2006
2,47,49,5,1,0,13.963,156,40,2005_2006,156_2005_2006
0,49,49,77,1,1,13.963,1395,40,2005_2006,1395_2005_2006
12,37,49,33,1,0,13.963,1542,40,2005_2006,1542_2005_2006
0,32,32,48,0,1,17.4375,71,40,2005_2006,71_2005_2006
4,28,32,36,0,0,17.4375,80,40,2005_2006,80_2005_2006
2,30,32,20,0,0,17.4375,82,40,2005_2006,82_2005_2006
7,25,32,17,0,0,17.4375,83,40,2005_2006,83_2005_2006
5,27,32,17,0,0,17.4375,84,40,2005_2006,84_2005_2006
2,30,32,9,0,0,17.4375,88,40,2005_2006,88_2005_2006
2,30,32,20,1,0,17.4375,149,40,2005_2006,149_2005_2006
7,25,32,17,1,0,17.4375,151,40,2005_2006,151_2005_2006
3,29,32,17,1,0,17.4375,152,40,2005_2006,152_2005_2006
1,31,32,9,1,0,17.4375,153,40,2005_2006,153_2005_2006
3,29,32,9,1,0,17.4375,154,40,2005_2006,154_2005_2006
2,30,32,9,1,0,17.4375,155,40,2005_2006,155_2005_2006
1,31,32,9,1,0,17.4375,156,40,2005_2006,156_2005_2006
0,32,32,81,1,1,17.4375,1395,40,2005_2006,1395_2005_2006
4,28,32,37,1,0,17.4375,1542,40,2005_2006,1542_2005_2006
0,41,41,59,0,1,10.3889,71,40,2006_2007,71_2006_2007
10,31,41,20,0,0,10.3889,88,40,2006_2007,88_2006_2007
3,38,41,10,0,0,10.3889,90,40,2006_2007,90_2006_2007
9,32,41,10,0,0,10.3889,91,40,2006_2007,91_2006_2007
16,25,41,20,1,0,10.3889,154,40,2006_2007,154_2006_2007
9,32,41,14,1,0,10.3889,157,40,2006_2007,157_2006_2007
15,26,41,14,1,0,10.3889,158,40,2006_2007,158_2006_2007
4,37,41,7,1,0,10.3889,160,40,2006_2007,160_2006_2007
1,40,41,7,1,0,10.3889,161,40,2006_2007,161_2006_2007
0,41,41,92,1,1,10.3889,1395,40,2006_2007,1395_2006_2007
0,26,26,36,0,1,9.8824,71,40,2004_2005,71_2004_2005
15,11,26,24,0,0,9.8824,80,40,2004_2005,80_2004_2005
1,25,26,8,0,0,9.8824,82,40,2004_2005,82_2004_2005
6,20,26,8,1,0,9.8824,149,40,2004_2005,149_2004_2005
0,26,26,69,1,1,9.8824,1395,40,2004_2005,1395_2004_2005
3,23,26,24,1,0,9.8824,1542,40,2004_2005,1542_2004_2005
0,34,34,39,0,1,10.8947,71,40,2004_2005,71_2004_2005
3,31,34,27,0,0,10.8947,80,40,2004_2005,80_2004_2005
1,33,34,11,0,0,10.8947,82,40,2004_2005,82_2004_2005
6,28,34,7,0,0,10.8947,83,40,2004_2005,83_2004_2005
6,28,34,7,0,0,10.8947,84,40,2004_2005,84_2004_2005
11,23,34,11,1,0,10.8947,149,40,2004_2005,149_2004_2005
10,24,34,7,1,0,10.8947,151,40,2004_2005,151_2004_2005
3,31,34,7,1,0,10.8947,152,40,2004_2005,152_2004_2005
0,34,34,72,1,1,10.8947,1395,40,2004_2005,1395_2004_2005
13,21,34,27,1,0,10.8947,1542,40,2004_2005,1542_2004_2005
0,29,29,52,0,1,12.5625,71,40,2005_2006,71_2005_2006
2,27,29,20,0,0,12.5625,83,40,2005_2006,83_2005_2006
10,19,29,20,0,0,12.5625,84,40,2005_2006,84_2005_2006
8,21,29,12,0,0,12.5625,88,40,2005_2006,88_2005_2006
2,27,29,7,0,0,12.5625,89,40,2005_2006,89_2005_2006
4,25,29,12,1,0,12.5625,153,40,2005_2006,153_2005_2006
6,23,29,12,1,0,12.5625,154,40,2005_2006,154_2005_2006
2,27,29,7,1,0,12.5625,157,40,2005_2006,157_2005_2006
4,25,29,7,1,0,12.5625,158,40,2005_2006,158_2005_2006
0,29,29,85,1,1,12.5625,1395,40,2005_2006,1395_2005_2006
15,40,55,23,0,0,11,190,41,2003_2004,190_2003_2004
3,52,55,13,0,0,11,194,41,2003_2004,194_2003_2004
3,52,55,10,0,0,11,196,41,2003_2004,196_2003_2004
11,44,55,10,0,0,11,197,41,2003_2004,197_2003_2004
2,53,55,8,0,0,11,199,41,2003_2004,199_2003_2004
3,52,55,8,0,0,11,200,41,2003_2004,200_2003_2004
6,49,55,23,1,0,11,217,41,2003_2004,217_2003_2004
0,55,55,20,1,0,11,219,41,2003_2004,219_2003_2004
17,38,55,13,1,0,11,221,41,2003_2004,221_2003_2004
18,37,55,13,1,0,11,222,41,2003_2004,222_2003_2004
0,55,55,8,1,0,11,224,41,2003_2004,224_2003_2004
0,55,55,57,1,1,11,474,41,2003_2004,474_2003_2004
1,54,55,61,0,1,11,536,41,2003_2004,536_2003_2004
6,29,35,28,0,0,17.1875,190,41,2003_2004,190_2003_2004
9,26,35,18,0,0,17.1875,194,41,2003_2004,194_2003_2004
5,30,35,16,0,0,17.1875,196,41,2003_2004,196_2003_2004
10,25,35,16,0,0,17.1875,197,41,2003_2004,197_2003_2004
3,32,35,13,0,0,17.1875,199,41,2003_2004,199_2003_2004
9,26,35,13,0,0,17.1875,200,41,2003_2004,200_2003_2004
0,35,35,5,0,0,17.1875,201,41,2003_2004,201_2003_2004
2,33,35,5,0,0,17.1875,202,41,2003_2004,202_2003_2004
2,33,35,18,1,0,17.1875,221,41,2003_2004,221_2003_2004
9,26,35,18,1,0,17.1875,222,41,2003_2004,222_2003_2004
1,34,35,62,1,1,17.1875,474,41,2003_2004,474_2003_2004
0,35,35,66,0,1,17.1875,536,41,2003_2004,536_2003_2004
7,50,57,26,0,0,12.8077,190,41,2003_2004,190_2003_2004
11,46,57,16,0,0,12.8077,194,41,2003_2004,194_2003_2004
10,47,57,13,0,0,12.8077,196,41,2003_2004,196_2003_2004
17,40,57,13,0,0,12.8077,197,41,2003_2004,197_2003_2004
0,57,57,10,0,0,12.8077,199,41,2003_2004,199_2003_2004
14,43,57,10,0,0,12.8077,200,41,2003_2004,200_2003_2004
8,49,57,16,1,0,12.8077,221,41,2003_2004,221_2003_2004
10,47,57,16,1,0,12.8077,222,41,2003_2004,222_2003_2004
0,57,57,59,1,1,12.8077,474,41,2003_2004,474_2003_2004
0,57,57,63,0,1,12.8077,536,41,2003_2004,536_2003_2004
7,7,14,12,1,0,4.9048,148,15,2004_2005,148_2004_2005
6,8,14,28,0,0,4.9048,196,15,2004_2005,196_2004_2005
0,14,14,28,0,1,4.9048,197,15,2004_2005,197_2004_2005
1,38,39,33,1,1,11,143,41,2005_2006,143_2005_2006
0,39,39,22,0,1,11,204,41,2005_2006,204_2005_2006
9,30,39,9,0,0,11,210,41,2005_2006,210_2005_2006
4,35,39,9,0,0,11,211,41,2005_2006,211_2005_2006
10,29,39,22,1,0,11,225,41,2005_2006,225_2005_2006
9,30,39,14,1,0,11,231,41,2005_2006,231_2005_2006
13,26,39,14,1,0,11,232,41,2005_2006,232_2005_2006
10,29,39,14,1,0,11,233,41,2005_2006,233_2005_2006
11,28,39,9,1,0,11,234,41,2005_2006,234_2005_2006
6,33,39,9,1,0,11,235,41,2005_2006,235_2005_2006
0,14,14,35,1,1,13.7647,143,41,2005_2006,143_2005_2006
0,14,14,25,0,1,13.7647,204,41,2005_2006,204_2005_2006
5,9,14,11,0,0,13.7647,210,41,2005_2006,210_2005_2006
5,9,14,11,0,0,13.7647,211,41,2005_2006,211_2005_2006
