guard.min,offset.min.cent,age,sex.m,dominant,groupsize,focal.id,group.id,season.id,focal.by.season
72,-0.835439833,45,1,1,21.74,96,35,1999_2000,96_1999_2000
200,-0.313293993,48,1,1,23.05,96,35,1999_2000,96_1999_2000
69,0.019603591,51,1,1,22.41,96,35,1999_2000,96_1999_2000
14,-0.041000395,54,1,0,28.03,96,35,2000_2001,96_2000_2001
0,-0.389845982,57,1,0,33.36,96,35,2000_2001,96_2000_2001
17,-0.646703386,60,1,0,33.7,96,35,2000_2001,96_2000_2001
15,-0.633612819,63,1,0,24.04,96,35,2000_2001,96_2000_2001
0,-4.472423318,66,1,0,29.76,96,35,2001_2002,96_2001_2002
0,-3.119413856,69,1,0,9.29,96,10,2001_2002,96_2001_2002
54,-1.731873878,72,1,1,8.84,96,10,2001_2002,96_2001_2002
42,-0.101405396,75,1,1,8.68,96,10,2001_2002,96_2001_2002
30,0.022851489,78,1,1,9.04,96,10,2002_2003,96_2002_2003
22,0.03800682,81,1,0,11.44,96,10,2002_2003,96_2002_2003
13,0.240607356,84,1,0,10.92,96,10,2002_2003,96_2002_2003
28,0.381570169,87,1,0,11,96,10,2002_2003,96_2002_2003
38,-0.241874697,90,1,0,5.86,96,10,2003_2004,96_2003_2004
92,-0.074516215,93,1,0,9.76,96,10,2003_2004,96_2003_2004
85,0.516451512,96,1,0,12.54,96,10,2003_2004,96_2003_2004
0,0.384505233,99,1,0,11.75,96,10,2003_2004,96_2003_2004
24,0.55571586,102,1,0,6.87,96,10,2004_2005,96_2004_2005
2,0.460842161,105,1,0,9.94,96,10,2004_2005,96_2004_2005
16,0.486809528,108,1,0,9.85,96,10,2004_2005,96_2004_2005
3,-0.388501883,114,1,0,12.17,96,10,2005_2006,96_2005_2006
85,-0.985704331,12,1,0,18.96,97,40,1997_1998,97_1997_1998
66,-0.355351559,15,1,0,20.05,97,40,1997_1998,97_1997_1998
26,0.237321395,18,1,0,17.59,97,40,1997_1998,97_1997_1998
0,-1.10951735,24,1,0,22.75,97,40,1998_1999,97_1998_1999
304,-2.553560951,9,1,0,18.46,98,40,1997_1998,98_1997_1998
127,-0.064750813,12,1,0,20.62,98,40,1997_1998,98_1997_1998
229,0.402938786,15,1,0,17.69,98,40,1997_1998,98_1997_1998
143,1.119699603,18,1,0,18.61,98,40,1998_1999,98_1998_1999
284,1.591892334,21,1,0,23.48,98,40,1998_1999,98_1998_1999
652,1.095583228,24,1,0,24.82,98,40,1998_1999,98_1998_1999
352,1.54888357,27,1,1,24,98,40,1998_1999,98_1998_1999
90,0.083659362,30,1,1,22.04,98,40,1999_2000,98_1999_2000
66,-1.108729592,33,1,1,23.34,98,40,1999_2000,98_1999_2000
112,-0.762553948,36,1,1,25.44,98,40,1999_2000,98_1999_2000
265,0.780567279,39,1,1,24.24,98,40,1999_2000,98_1999_2000
32,-1.360372389,42,1,0,24.05,98,40,2000_2001,98_2000_2001
3,-0.081889635,6,1,0,21.29,100,40,1997_1998,100_1997_1998
5,0.133101211,9,1,0,17.74,100,40,1997_1998,100_1997_1998
41,1.12818381,12,1,0,17.63,100,40,1998_1999,100_1998_1999
69,1.306476558,15,1,0,22.8,100,40,1998_1999,100_1998_1999
0,-0.745261121,18,1,0,6.8,100,20,1998_1999,100_1998_1999
8,-0.015342266,6,1,0,21.29,101,40,1997_1998,101_1997_1998
17,0.118438704,9,1,0,17.74,101,40,1997_1998,101_1997_1998
71,1.070574183,12,1,0,17.63,101,40,1998_1999,101_1998_1999
59,1.274532514,15,1,0,22.8,101,40,1998_1999,101_1998_1999
1,0.094438443,18,1,0,6.5,101,20,1998_1999,101_1998_1999
17,0.624131101,21,1,0,5.84,101,20,1998_1999,101_1998_1999
23,-0.673854427,24,1,0,6.12,101,20,1999_2000,101_1999_2000
2,-0.171217514,6,1,0,17.67,102,40,1997_1998,102_1997_1998
13,1.086737791,9,1,0,17.33,102,40,1998_1999,102_1998_1999
2,1.454459273,12,1,0,21.85,102,40,1998_1999,102_1998_1999
65,1.202362191,15,1,0,26.11,102,40,1998_1999,102_1998_1999
10,1.632396488,18,1,0,24.48,102,40,1998_1999,102_1998_1999
31,0.545205013,21,1,0,22.05,102,40,1999_2000,102_1999_2000
2,-1.15687771,24,1,0,22.1,102,40,1999_2000,102_1999_2000
60,-0.990720016,27,1,0,24.59,102,40,1999_2000,102_1999_2000
20,-0.188326939,30,1,0,23.93,102,40,1999_2000,102_1999_2000
1,0.19296402,33,1,0,23.58,102,40,2000_2001,102_2000_2001
0,-0.391640319,36,1,0,25.7,102,40,2000_2001,102_2000_2001
6,-1.999344251,39,1,0,26.33,102,40,2000_2001,102_2000_2001
10,-0.697025261,42,1,1,27.14,102,40,2000_2001,102_2000_2001
1,-1.104798083,48,1,0,33.09,102,35,2001_2002,102_2001_2002
0,-1.634307126,51,1,0,33.43,102,35,2001_2002,102_2001_2002
0,-1.819526514,54,1,0,32.3,102,35,2001_2002,102_2001_2002
0,-2.840075948,57,1,0,34.36,102,9,2002_2003,102_2002_2003
0,-0.815884946,60,1,0,33.94,102,9,2002_2003,102_2002_2003
0,-0.235503779,63,1,0,36.17,102,9,2002_2003,102_2002_2003
2,0.09413173,66,1,0,36.41,102,9,2002_2003,102_2002_2003
0,-0.148385103,69,1,0,27.34,102,9,2003_2004,102_2003_2004
0,-0.337156855,72,1,0,12.14,102,9,2003_2004,102_2003_2004
15,0.181557832,75,1,0,10.46,102,9,2003_2004,102_2003_2004
14,0.114520199,78,1,0,12.77,102,9,2003_2004,102_2003_2004
0,0.089522161,81,1,0,14.07,102,9,2004_2005,102_2004_2005
0,0.378137372,84,1,0,10.76,102,9,2004_2005,102_2004_2005
0,-4.32705623,87,1,0,11.7,102,9,2004_2005,102_2004_2005
9,0.866447443,6,1,0,17.5,103,40,1998_1999,103_1998_1999
25,1.488431894,9,1,0,21.11,103,40,1998_1999,103_1998_1999
30,1.195782366,12,1,0,25.79,103,40,1998_1999,103_1998_1999
24,-0.469853657,15,1,0,23.48,103,40,1998_1999,103_1998_1999
7,0.873960363,6,1,0,17.5,104,40,1998_1999,104_1998_1999
14,1.474784914,9,1,0,21.11,104,40,1998_1999,104_1998_1999
15,1.245132388,12,1,0,25.79,104,40,1998_1999,104_1998_1999
9,1.535078496,15,1,0,24.79,104,40,1998_1999,104_1998_1999
36,0.231825915,18,1,0,22.53,104,40,1999_2000,104_1999_2000
39,-1.496921964,21,1,0,20.95,104,40,1999_2000,104_1999_2000
61,-1.796367146,24,1,0,24.12,104,40,1999_2000,104_1999_2000
159,0.059619846,27,1,0,24.74,104,40,1999_2000,104_1999_2000
11,0.404382785,30,1,0,23.09,104,40,2000_2001,104_2000_2001
3,-0.215406233,33,1,0,25.79,104,40,2000_2001,104_2000_2001
1,-2.457097099,36,1,0,24.57,104,40,2000_2001,104_2000_2001
53,-0.794161201,39,1,0,28.62,104,40,2000_2001,104_2000_2001
5,-1.157695776,45,1,0,32.65,104,35,2001_2002,104_2001_2002
0,-1.553680881,48,1,0,33.02,104,35,2001_2002,104_2001_2002
0,-1.887282632,51,1,0,33.04,104,35,2001_2002,104_2001_2002
0,-0.744668977,57,1,0,33.83,104,9,2002_2003,104_2002_2003
0,-0.279138037,60,1,1,35.81,104,9,2002_2003,104_2002_2003
0,-0.034198066,63,1,1,37.25,104,9,2002_2003,104_2002_2003
0,0.253396492,66,1,0,28.81,104,9,2003_2004,104_2003_2004
0,-1.676615199,69,1,0,17.12,104,9,2003_2004,104_2003_2004
2,0.873960363,6,1,0,17.5,105,40,1998_1999,105_1998_1999
5,1.488431894,9,1,0,21.11,105,40,1998_1999,105_1998_1999
81,1.234761711,12,1,0,25.79,105,40,1998_1999,105_1998_1999
56,1.627979495,15,1,0,24.79,105,40,1998_1999,105_1998_1999
55,0.25745129,18,1,0,22.53,105,40,1999_2000,105_1999_2000
0,-1.496921964,21,1,0,20.95,105,40,1999_2000,105_1999_2000
23,-1.553680881,24,1,0,24.12,105,40,1999_2000,105_1999_2000
77,-0.07416616,27,1,0,24.74,105,40,1999_2000,105_1999_2000
25,0.592770638,30,1,0,23.09,105,40,2000_2001,105_2000_2001
1,-0.446678632,33,1,0,25.79,105,40,2000_2001,105_2000_2001
8,-2.401668152,36,1,0,24.57,105,40,2000_2001,105_2000_2001
5,-0.787409437,39,1,0,28.62,105,40,2000_2001,105_2000_2001
0,-0.882048622,45,1,0,32.65,105,35,2001_2002,105_2001_2002
0,-1.785612404,48,1,0,33.02,105,35,2001_2002,105_2001_2002
0,-1.776275806,51,1,0,33.04,105,35,2001_2002,105_2001_2002
0,-3.933332973,54,1,0,35.71,105,9,2002_2003,105_2002_2003
0,-0.800330332,57,1,0,33.83,105,9,2002_2003,105_2002_2003
0,-0.238685261,60,1,0,35.81,105,9,2002_2003,105_2002_2003
0,-0.034198066,63,1,0,37.25,105,9,2002_2003,105_2002_2003
0,-0.039296409,66,1,0,28.81,105,9,2003_2004,105_2003_2004
8,-0.463664035,69,1,1,13.06,105,9,2003_2004,105_2003_2004
0,0.326528258,72,1,1,10.48,105,9,2003_2004,105_2003_2004
11,0.059619846,75,1,1,12.64,105,9,2003_2004,105_2003_2004
5,0.768510368,78,1,1,14.07,105,9,2004_2005,105_2004_2005
104,0.470699055,81,1,1,10.83,105,9,2004_2005,105_2004_2005
318,0.576481278,84,1,1,12.26,105,9,2004_2005,105_2004_2005
236,0.568257933,87,1,1,11.39,105,9,2004_2005,105_2004_2005
0,-4.336907813,90,1,0,10.85,105,9,2005_2006,105_2005_2006
28,1.258255455,6,1,0,26.09,106,40,1998_1999,106_1998_1999
72,1.64846254,9,1,0,24.52,106,40,1998_1999,106_1998_1999
197,0.610697495,12,1,0,22.14,106,40,1999_2000,106_1999_2000
1,-1.04124506,15,1,0,21.9,106,40,1999_2000,106_1999_2000
74,-1.043487851,18,1,0,24.56,106,40,1999_2000,106_1999_2000
289,0.339501046,21,1,0,23.94,106,40,1999_2000,106_1999_2000
22,0.00620008,24,1,0,26.26,106,40,2000_2001,106_2000_2001
0,1.68185721,6,1,0,24.84,107,40,1998_1999,107_1998_1999
43,0.664192271,9,1,0,22.51,107,40,1999_2000,107_1999_2000
5,-1.880054433,12,1,0,17.75,107,40,1999_2000,107_1999_2000
8,1.68185721,6,1,0,24.84,108,40,1998_1999,108_1998_1999
29,0.64760303,9,1,0,22.51,108,40,1999_2000,108_1999_2000
79,-0.70388735,12,1,0,20.95,108,40,1999_2000,108_1999_2000
16,-1.586467299,15,1,0,24.1,108,40,1999_2000,108_1999_2000
378,0.390111967,18,1,0,24.74,108,40,1999_2000,108_1999_2000
59,0.596086491,21,1,0,23.42,108,40,2000_2001,108_2000_2001
52,-0.174242468,24,1,0,25.36,108,40,2000_2001,108_2000_2001
0,-2.401668152,27,1,0,24.48,108,40,2000_2001,108_2000_2001
9,-1.041992219,30,1,0,28.59,108,40,2000_2001,108_2000_2001
0,-0.882048622,36,1,0,32.56,108,35,2001_2002,108_2001_2002
8,-1.483118202,39,1,0,33,108,35,2001_2002,108_2001_2002
4,-0.783131389,42,1,1,33.11,108,35,2001_2002,108_2001_2002
12,-0.22167733,45,1,1,26.05,108,35,2002_2003,108_2002_2003
43,-0.591447876,48,1,1,21.74,108,35,2002_2003,108_2002_2003
29,0.344552622,51,1,1,30.84,108,35,2002_2003,108_2002_2003
0,-0.472242299,54,1,0,34.08,108,35,2002_2003,108_2002_2003
3,0.714402586,6,1,0,23.03,109,40,1999_2000,109_1999_2000
5,-0.257134369,9,1,0,20.02,109,40,1999_2000,109_1999_2000
11,-1.415252837,12,1,0,23,109,40,1999_2000,109_1999_2000
91,0.202861461,15,1,0,25.94,109,40,1999_2000,109_1999_2000
82,0.725484091,18,1,0,24.41,109,40,2000_2001,109_2000_2001
1,0.701510128,6,1,0,23.03,111,40,1999_2000,111_1999_2000
5,-0.257134369,9,1,0,20.02,111,40,1999_2000,111_1999_2000
17,-1.381651898,12,1,0,23,111,40,1999_2000,111_1999_2000
163,0.177254082,15,1,0,25.94,111,40,1999_2000,111_1999_2000
105,0.960513936,18,1,0,24.27,111,40,2000_2001,111_2000_2001
19,0.048223281,21,1,0,23.3,111,40,2000_2001,111_2000_2001
0,-1.928535259,24,1,0,25.1,111,40,2000_2001,111_2000_2001
62,-0.698737326,27,1,0,28.55,111,40,2000_2001,111_2000_2001
0,-0.605171681,30,1,0,23.55,111,40,2001_2002,111_2001_2002
3,-0.617436266,33,1,0,31.56,111,35,2001_2002,111_2001_2002
7,-1.553680881,36,1,0,33.66,111,35,2001_2002,111_2001_2002
43,-1.193378276,39,1,0,32.86,111,35,2001_2002,111_2001_2002
0,-6.001109098,42,1,0,30.4,111,35,2002_2003,111_2002_2003
4,0.127136853,6,1,0,22.53,113,40,1999_2000,113_1999_2000
11,-0.705608655,9,1,0,20.95,113,40,1999_2000,113_1999_2000
6,-1.553680881,12,1,0,24.12,113,40,1999_2000,113_1999_2000
109,0.40269796,15,1,0,24.74,113,40,1999_2000,113_1999_2000
61,0.307207742,18,1,0,25.23,113,40,2000_2001,113_2000_2001
6,-0.965836486,6,1,0,21.58,115,40,1999_2000,115_1999_2000
63,-0.988568022,9,1,0,24.58,115,40,1999_2000,115_1999_2000
186,0.200605949,12,1,0,23.98,115,40,1999_2000,115_1999_2000
6,0.424192222,15,1,0,23.48,115,40,2000_2001,115_2000_2001
21,-0.649997124,18,1,0,25.74,115,40,2000_2001,115_2000_2001
13,-2.496213153,21,1,0,26.06,115,40,2000_2001,115_2000_2001
72,-0.88007221,24,1,0,27.25,115,40,2000_2001,115_2000_2001
35,-0.882048622,30,1,0,32.95,115,35,2001_2002,115_2001_2002
27,-1.483118202,33,1,0,33.43,115,35,2001_2002,115_2001_2002
32,-0.748819767,36,1,0,32.4,115,35,2001_2002,115_2001_2002
37,-0.025408918,39,1,0,24.93,115,35,2002_2003,115_2002_2003
0,-3.492794049,42,1,0,22.33,115,35,2002_2003,115_2002_2003
0,-1.264320919,45,1,0,31.85,115,35,2002_2003,115_2002_2003
3,-1.030830524,6,1,0,21.58,116,40,1999_2000,116_1999_2000
15,-0.937980059,9,1,0,24.58,116,40,1999_2000,116_1999_2000
117,0.427267232,12,1,0,23.98,116,40,1999_2000,116_1999_2000
34,0.670650908,15,1,0,23.48,116,40,2000_2001,116_2000_2001
11,-0.229164517,18,1,0,25.74,116,40,2000_2001,116_2000_2001
0,-2.31162543,21,1,0,26.06,116,40,2000_2001,116_2000_2001
25,-0.604641103,24,1,0,27.25,116,40,2000_2001,116_2000_2001
2,-0.882048622,30,1,0,32.95,116,35,2001_2002,116_2001_2002
0,-2.546249907,33,1,0,33.89,116,35,2001_2002,116_2001_2002
25,-0.419321361,6,1,0,13.24,117,33,1999_2000,117_1999_2000
319,0.735728332,9,1,0,12.37,117,33,1999_2000,117_1999_2000
43,-0.154707271,12,1,0,13.66,117,33,2000_2001,117_2000_2001
23,-1.387517534,15,1,0,16.25,117,33,2000_2001,117_2000_2001
18,-0.933853563,18,1,0,18,117,33,2000_2001,117_2000_2001
27,-0.306137349,21,1,1,13.12,117,33,2000_2001,117_2000_2001
22,-0.07942709,24,1,0,14,117,33,2001_2002,117_2001_2002
50,0.646011793,6,1,0,23.83,120,40,1999_2000,120_1999_2000
5,0.588405461,9,1,0,23.63,120,40,2000_2001,120_2000_2001
0,-0.324317696,12,1,0,25.23,120,40,2000_2001,120_2000_2001
20,-1.845917983,15,1,0,27,120,40,2000_2001,120_2000_2001
19,-0.874816698,18,1,0,26.82,120,40,2000_2001,120_2000_2001
1,-1.126173631,24,1,0,33.87,120,35,2001_2002,120_2001_2002
0,-1.426315981,27,1,0,33.13,120,35,2001_2002,120_2001_2002
0,-1.459056157,30,1,0,33.21,120,35,2001_2002,120_2001_2002
25,0.70170067,6,1,0,23.83,121,40,1999_2000,121_1999_2000
11,0.563383304,9,1,0,23.63,121,40,2000_2001,121_2000_2001
3,-0.348389612,12,1,0,25.23,121,40,2000_2001,121_2000_2001
12,-1.8814968,15,1,0,27,121,40,2000_2001,121_2000_2001
8,-1.122188081,18,1,0,26.82,121,40,2000_2001,121_2000_2001
0,-1.34701338,24,1,0,33.87,121,35,2001_2002,121_2001_2002
5,-1.36229229,27,1,0,33.13,121,35,2001_2002,121_2001_2002
2,-0.785574231,30,1,0,31.89,121,35,2001_2002,121_2001_2002
8,-0.120498229,33,1,0,24.18,121,35,2002_2003,121_2002_2003
0,-1.890185417,36,1,0,22.46,121,35,2002_2003,121_2002_2003
76,0.711758886,6,1,0,23.83,122,40,1999_2000,122_1999_2000
57,0.609264386,9,1,0,23.63,122,40,2000_2001,122_2000_2001
2,-0.324317696,12,1,0,25.23,122,40,2000_2001,122_2000_2001
23,-1.845917983,15,1,0,27,122,40,2000_2001,122_2000_2001
28,-1.072243161,18,1,0,26.82,122,40,2000_2001,122_2000_2001
0,-1.126173631,24,1,0,33.87,122,35,2001_2002,122_2001_2002
2,-1.36229229,27,1,0,33.13,122,35,2001_2002,122_2001_2002
1,-0.764356313,30,1,0,31.89,122,35,2001_2002,122_2001_2002
2,0.038968097,33,1,0,24.18,122,35,2002_2003,122_2002_2003
14,-0.767968699,36,1,0,22.88,122,35,2002_2003,122_2002_2003
8,0.087981929,39,1,0,33.28,122,35,2002_2003,122_2002_2003
0,0.127136853,42,1,0,33,122,35,2002_2003,122_2002_2003
0,0.037686234,45,1,0,23.63,122,35,2003_2004,122_2003_2004
14,0.193815388,48,1,0,17.16,122,35,2003_2004,122_2003_2004
32,0.279923037,51,1,0,18.81,122,35,2003_2004,122_2003_2004
4,0.34101862,54,1,0,20.28,122,35,2003_2004,122_2003_2004
1,0.631600641,57,1,0,20.09,122,35,2004_2005,122_2004_2005
13,0.774283109,60,1,0,15.88,122,35,2004_2005,122_2004_2005
44,0.682117303,63,1,0,19.33,122,35,2004_2005,122_2004_2005
32,0.584234217,66,1,0,20.24,122,35,2004_2005,122_2004_2005
35,1.115160702,69,1,1,19.7,122,35,2005_2006,122_2005_2006
27,1.092501309,72,1,1,22.93,122,35,2005_2006,122_2005_2006
29,0.104214535,75,1,1,26.75,122,35,2005_2006,122_2005_2006
12,-0.214624509,78,1,1,30.3,122,35,2005_2006,122_2005_2006
32,0.186988489,81,1,1,26.96,122,35,2006_2007,122_2006_2007
7,1.100889069,84,1,1,23.42,122,35,2006_2007,122_2006_2007
0,0.242520265,87,1,0,22.54,122,35,2006_2007,122_2006_2007
8,0.722300974,6,1,0,23.83,123,40,1999_2000,123_1999_2000
1,0.566564522,9,1,0,23.63,123,40,2000_2001,123_2000_2001
3,-0.294020855,12,1,0,25.23,123,40,2000_2001,123_2000_2001
6,-1.845917983,15,1,0,27,123,40,2000_2001,123_2000_2001
6,-0.702168365,18,1,0,26.82,123,40,2000_2001,123_2000_2001
1,-1.126173631,24,1,0,33.87,123,35,2001_2002,123_2001_2002
34,-1.426315981,27,1,0,33.13,123,35,2001_2002,123_2001_2002
6,-0.764356313,30,1,0,31.89,123,35,2001_2002,123_2001_2002
0,-0.136201381,33,1,0,24.18,123,35,2002_2003,123_2002_2003
2,-0.735231866,36,1,0,22.88,123,35,2002_2003,123_2002_2003
34,0.116028741,39,1,0,33.28,123,35,2002_2003,123_2002_2003
0,0.093518082,42,1,0,33,123,35,2002_2003,123_2002_2003
0,0.326272567,45,1,1,23.63,123,35,2003_2004,123_2003_2004
13,0.296520843,48,1,1,17.16,123,35,2003_2004,123_2003_2004
2,0.279923037,51,1,1,18.81,123,35,2003_2004,123_2003_2004
2,0.437620303,54,1,1,20.28,123,35,2003_2004,123_2003_2004
1,0.844321204,57,1,1,20.09,123,35,2004_2005,123_2004_2005
21,1.010089956,60,1,1,15.88,123,35,2004_2005,123_2004_2005
32,0.793043511,63,1,1,19.33,123,35,2004_2005,123_2004_2005
3,0.507608824,66,1,0,20.24,123,35,2004_2005,123_2004_2005
5,1.109083604,69,1,0,19.7,123,35,2005_2006,123_2005_2006
29,1.078114322,72,1,0,22.93,123,35,2005_2006,123_2005_2006
58,0.104214535,75,1,0,26.75,123,35,2005_2006,123_2005_2006
4,-0.279960322,78,1,0,30.3,123,35,2005_2006,123_2005_2006
0,0.538943269,84,1,0,14.37,123,10,2006_2007,123_2006_2007
0,0.116631658,87,1,0,13.32,123,10,2006_2007,123_2006_2007
0,0.229896891,6,1,0,22.77,124,40,2000_2001,124_2000_2001
0,-0.434550527,9,1,0,24.85,124,40,2000_2001,124_2000_2001
26,-1.266992697,12,1,0,28.15,124,40,2000_2001,124_2000_2001
42,-0.870235818,15,1,0,25.23,124,40,2000_2001,124_2000_2001
0,-1.359413521,21,1,0,33.73,124,35,2001_2002,124_2001_2002
0,-1.17499746,24,1,0,33.13,124,35,2001_2002,124_2001_2002
19,-0.875472454,27,1,0,30.35,124,35,2001_2002,124_2001_2002
5,0.097195549,30,1,0,23.16,124,35,2002_2003,124_2002_2003
2,-0.702168365,33,1,0,24,124,35,2002_2003,124_2002_2003
5,0.087981929,36,1,0,34.88,124,35,2002_2003,124_2002_2003
0,0.318063257,39,1,0,32.53,124,35,2002_2003,124_2002_2003
0,0.163674209,42,1,0,20.52,124,35,2003_2004,124_2003_2004
0,0.275140873,45,1,0,17.8,124,35,2003_2004,124_2003_2004
0,0.284951506,48,1,0,19,124,35,2003_2004,124_2003_2004
3,0.367288053,51,1,0,20.67,124,35,2003_2004,124_2003_2004
4,0.362574445,54,1,0,19.88,124,35,2004_2005,124_2004_2005
24,0.289170687,6,1,0,22.8,125,40,2000_2001,125_2000_2001
5,-1.324432726,9,1,0,24.49,125,40,2000_2001,125_2000_2001
13,-1.050992424,12,1,0,28.33,125,40,2000_2001,125_2000_2001
20,-0.744668977,15,1,0,25.15,125,40,2000_2001,125_2000_2001
0,-1.800423663,21,1,0,33.28,125,35,2001_2002,125_2001_2002
1,-1.011711943,24,1,0,33.21,125,35,2001_2002,125_2001_2002
6,-0.991438155,27,1,0,29.59,125,35,2001_2002,125_2001_2002
15,0.147597114,30,1,0,22.75,125,35,2002_2003,125_2002_2003
24,-0.573203611,33,1,0,25.03,125,35,2002_2003,125_2002_2003
7,0.184704713,36,1,0,35.35,125,35,2002_2003,125_2002_2003
0,0.322174515,39,1,0,31.95,125,35,2002_2003,125_2002_2003
9,0.134885094,42,1,0,19.2,125,35,2003_2004,125_2003_2004
9,0.305389476,45,1,0,18.11,125,35,2003_2004,125_2003_2004
0,0.301745149,48,1,0,19.15,125,35,2003_2004,125_2003_2004
2,0.326016824,51,1,0,20.79,125,35,2003_2004,125_2003_2004
0,0.504054515,54,1,0,19.75,125,35,2004_2005,125_2004_2005
5,-0.294020855,6,1,0,25.37,126,40,2000_2001,126_2000_2001
0,-2.136225008,9,1,0,27,126,40,2000_2001,126_2000_2001
12,-0.8840281,12,1,0,26.82,126,40,2000_2001,126_2000_2001
0,-1.073774702,18,1,0,33.73,126,35,2001_2002,126_2001_2002
3,-1.411253543,21,1,0,33.13,126,35,2001_2002,126_2001_2002
2,-1.55033678,24,1,0,33.21,126,35,2001_2002,126_2001_2002
0,-2.401668152,6,1,0,24.57,127,40,2000_2001,127_2000_2001
6,-0.466993176,9,1,0,28.62,127,40,2000_2001,127_2000_2001
10,-0.394336566,12,1,0,21.73,127,40,2001_2002,127_2001_2002
0,-0.960216329,15,1,0,32.65,127,35,2001_2002,127_2001_2002
4,-1.537047351,18,1,0,33.08,127,35,2001_2002,127_2001_2002
0,-1.200974702,21,1,0,32.98,127,35,2001_2002,127_2001_2002
0,-0.190625631,24,1,0,25.67,127,35,2002_2003,127_2002_2003
0,-1.122984195,27,1,0,22.09,127,35,2002_2003,127_2002_2003
11,0.344300517,30,1,0,31.01,127,35,2002_2003,127_2002_2003
0,-0.060934764,33,1,0,33.79,127,35,2002_2003,127_2002_2003
0,-4.05420662,36,1,0,27,127,35,2003_2004,127_2003_2004
0,-0.672175409,6,1,0,28.75,128,40,2000_2001,128_2000_2001
31,-0.250686983,9,1,0,22.66,128,40,2001_2002,128_2001_2002
3,-1.811304528,12,1,0,16.54,128,40,2001_2002,128_2001_2002
6,-0.85853139,6,1,0,28.75,129,40,2000_2001,129_2000_2001
1,-0.710786549,12,1,0,32.05,129,35,2001_2002,129_2001_2002
1,-1.553680881,15,1,0,33.77,129,35,2001_2002,129_2001_2002
1,-0.947660773,18,1,0,32.62,129,35,2001_2002,129_2001_2002
8,-0.611555883,21,1,0,26.71,129,35,2002_2003,129_2002_2003
2,-0.324743592,24,1,0,22.02,129,35,2002_2003,129_2002_2003
88,0.15960104,27,1,0,29.85,129,35,2002_2003,129_2002_2003
1,-0.027431815,30,1,0,34.28,129,35,2002_2003,129_2002_2003
0,0.19409905,33,1,0,29.51,129,35,2003_2004,129_2003_2004
0,-2.899570655,36,1,0,25.33,129,35,2003_2004,129_2003_2004
6,-0.672175409,6,1,0,28.75,130,40,2000_2001,130_2000_2001
11,-0.250686983,9,1,0,22.66,130,40,2001_2002,130_2001_2002
39,-0.517010882,12,1,0,15.2,130,40,2001_2002,130_2001_2002
341,-0.284905187,15,1,0,19.12,130,40,2001_2002,130_2001_2002
162,-0.827202875,18,1,0,20.15,130,40,2001_2002,130_2001_2002
24,-0.187944226,21,1,0,17.84,130,40,2002_2003,130_2002_2003
132,-0.202181631,24,1,0,16.54,130,40,2002_2003,130_2002_2003
96,-0.142463312,27,1,0,23.36,130,40,2002_2003,130_2002_2003
141,0.304869494,30,1,0,26.1,130,40,2002_2003,130_2002_2003
46,0.139925926,33,1,0,25.71,130,40,2003_2004,130_2003_2004
6,-0.182217266,36,1,0,16.96,130,40,2003_2004,130_2003_2004
111,0.464289269,39,1,0,15.95,130,40,2003_2004,130_2003_2004
251,0.273276291,42,1,0,16.88,130,40,2003_2004,130_2003_2004
105,0.604955376,45,1,0,18.37,130,40,2004_2005,130_2004_2005
35,0.504054515,48,1,0,9.39,130,6,2004_2005,130_2004_2005
201,0.951460322,51,1,1,8.81,130,6,2004_2005,130_2004_2005
211,1.135527586,54,1,1,8.78,130,6,2004_2005,130_2004_2005
110,1.261945153,57,1,1,12.26,130,6,2005_2006,130_2005_2006
164,1.379424114,60,1,1,14.88,130,6,2005_2006,130_2005_2006
40,0.872794589,63,1,1,20.32,130,6,2005_2006,130_2005_2006
28,-0.785574231,66,1,1,23.62,130,6,2005_2006,130_2005_2006
162,0.675327645,69,1,1,21.63,130,6,2006_2007,130_2006_2007
64,0.699603142,72,1,1,24.07,130,6,2006_2007,130_2006_2007
54,0.324225186,75,1,0,26,130,6,2006_2007,130_2006_2007
10,-0.644512276,6,1,0,14.69,131,40,2001_2002,131_2001_2002
23,-0.576312728,9,1,0,18.88,131,40,2001_2002,131_2001_2002
6,-0.487636437,12,1,0,19.6,131,40,2001_2002,131_2001_2002
0,-0.277495058,15,1,0,19.08,131,40,2001_2002,131_2001_2002
21,0.14494692,18,1,0,16.25,131,40,2002_2003,131_2002_2003
0,-0.368067745,21,1,0,22.33,131,40,2002_2003,131_2002_2003
0,0.27540702,24,1,0,26.13,131,40,2002_2003,131_2002_2003
0,-0.668823987,30,1,0,18.07,131,40,2003_2004,131_2003_2004
7,-1.140625596,6,1,0,32.93,132,35,2001_2002,132_2001_2002
24,-0.672175409,9,1,0,28.15,132,35,2001_2002,132_2001_2002
56,-0.200248348,12,1,0,22.22,132,35,2002_2003,132_2002_2003
118,-0.448085477,15,1,0,27.02,132,35,2002_2003,132_2002_2003
63,0.161348276,18,1,0,35.26,132,35,2002_2003,132_2002_2003
23,0.285743666,21,1,0,31.3,132,35,2002_2003,132_2002_2003
0,-1.516284837,24,1,0,26.17,132,35,2003_2004,132_2003_2004
0,-1.140625596,6,1,0,32.93,133,35,2001_2002,133_2001_2002
5,-0.672175409,9,1,0,28.15,133,35,2001_2002,133_2001_2002
